Age,Workclass,fnlwgt,Education,Education-Num,Marital-Status,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,Hours-per-week,Native-Country,Class
71, Private,40359, 10th,9, Married-civ-spouse, ?, Husband, White, Male,334,52,45, United-States, <=50K
62, ?,164070, 10th,8, Divorced, Tech-support, Husband, White, Male,668,26,40, United-States, >50K
27, ?,306206, Some-college,12, Married-civ-spouse, Protective-serv, Husband, White, Male,1337,65,38, South, <=50K
36, Private,166702, 10th,10, Married-civ-spouse, Craft-repair, Husband, White, Male,1003,39,41, United-States, >50K
28, Private,237770, 7th-8th,8, Divorced, Exec-managerial, Not-in-family, White, Female,668,39,44, United-States, <=50K
49, Private,377274, 7th-8th,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,1003,52,40, United-States, <=50K
57, ?,171966, HS-grad,10, Married-civ-spouse, ?, Husband, White, Female,1672,26,47, United-States, <=50K
31, Private,64048, Some-college,10, Divorced, Prof-specialty, Husband, White, Male,1337,26,40, United-States, <=50K
27, Private,29830, Bachelors,13, Married-civ-spouse, ?, Husband, White, Female,668,2178,21, Taiwan, <=50K
46, Private,132484, 10th,13, Never-married, ?, Husband, Amer-Indian-Eskimo, Male,1337,91,40, United-States, >50K
46, Private,121956, Assoc-voc,7, Married-civ-spouse, ?, Not-in-family, White, Male,1003,26,14, United-States, >50K
33, ?,190392, Assoc-acdm,9, Married-civ-spouse, ?, Husband, White, Male,2341,26,57, United-States, <=50K
41, Private,148277, 10th,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,668,65,28, United-States, <=50K
34, Private,416757, Some-college,4, Married-civ-spouse, Protective-serv, Husband, White, Male,2675,26,33, United-States, <=50K
63, Private,140381, 10th,11, Married-civ-spouse, ?, Husband, Black, Male,334,39,40, United-States, >50K
37, ?,85105, Bachelors,8, Divorced, ?, Husband, White, Male,668,65,58, United-States, <=50K
37, Private,129852, HS-grad,10, Married-civ-spouse, Tech-support, Husband, White, Female,334,65,41, United-States, >50K
36, ?,129852, 9th,9, Divorced, ?, Husband, Black, Female,668,0,39, South, <=50K
53, ?,93002, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,334,65,29, United-States, <=50K
17, Private,100898, 11th,5, Married-civ-spouse, Adm-clerical, Husband, White, Male,668,130,39, United-States, <=50K
60, Self-emp-inc,456239, 10th,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,37, Columbia, <=50K
75, Private,303574, HS-grad,15, Divorced, Adm-clerical, Husband, White, Female,7023,52,34, ?, >50K
54, Private,258828, HS-grad,11, Divorced, ?, Husband, White, Male,1003,13,40, United-States, <=50K
57, Private,572054, Some-college,12, Never-married, Prof-specialty, Husband, White, Male,334,78,41, United-States, <=50K
44, ?,29830, Bachelors,12, Never-married, Craft-repair, Own-child, White, Male,2006,39,39, United-States, <=50K
51, ?,143013, HS-grad,11, Divorced, ?, Not-in-family, White, Female,3010,117,43, United-States, <=50K
20, ?,103530, 10th,10, Divorced, ?, Husband, White, Female,1672,1604,36, Mexico, <=50K
45, ?,29830, Bachelors,13, Divorced, Other-service, Husband, White, Male,334,65,58, United-States, <=50K
48, ?,74577, Some-college,3, Divorced, ?, Own-child, White, Female,2675,13,41, United-States, <=50K
63, Private,140381, HS-grad,10, Divorced, ?, Husband, Black, Male,0,0,45, United-States, <=50K
26, Local-gov,182495, Bachelors,11, Divorced, Transport-moving, Husband, White, Male,1337,78,23, United-States, <=50K
43, Local-gov,103530, 10th,5, Married-civ-spouse, Other-service, Husband, White, Female,2006,78,26, United-States, >50K
45, Private,114059, Masters,8, Married-civ-spouse, Protective-serv, Husband, White, Female,334,52,8, Mexico, <=50K
34, Private,198288, 10th,12, Divorced, Prof-specialty, Husband, White, Male,668,39,16, United-States, <=50K
38, Federal-gov,185127, Assoc-voc,8, Married-civ-spouse, ?, Husband, White, Male,0,130,49, United-States, <=50K
46, Private,145645, Bachelors,6, Divorced, ?, Own-child, Black, Male,2341,0,69, United-States, <=50K
29, ?,224610, Bachelors,12, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,3344,26,36, United-States, <=50K
64, Private,74577, 10th,9, Divorced, Craft-repair, Not-in-family, White, Female,2006,91,39, Puerto-Rico, <=50K
50, Private,227242, 10th,12, Divorced, Craft-repair, Husband, White, Male,668,104,43, United-States, <=50K
41, ?,219345, 10th,13, Married-civ-spouse, ?, Husband, Amer-Indian-Eskimo, Male,3010,1760,37, United-States, <=50K
49, Private,169334, 10th,8, Divorced, ?, Not-in-family, White, Male,0,52,60, United-States, >50K
28, Private,300942, 10th,8, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,39, United-States, <=50K
72, Private,387803, 10th,7, Married-civ-spouse, ?, Husband, White, Male,334,130,20, United-States, <=50K
66, Private,216713, 10th,3, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,15050,65,38, ?, <=50K
33, Private,324631, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,1672,0,39, United-States, >50K
27, Private,319367, HS-grad,13, Divorced, Sales, Husband, White, Female,99330,39,41, United-States, <=50K
43, ?,171966, Bachelors,9, Divorced, Craft-repair, Wife, Black, Male,6354,52,37, United-States, <=50K
40, Private,145645, HS-grad,8, Divorced, Sales, Husband, White, Female,1337,65,37, United-States, >50K
49, ?,158806, HS-grad,13, Divorced, ?, Husband, White, Male,0,143,38, United-States, >50K
48, Private,108795, 10th,5, Married-civ-spouse, ?, Husband, White, Female,334,104,40, United-States, >50K
32, Private,50887, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,2675,78,38, United-States, <=50K
23, Private,387803, HS-grad,10, Divorced, ?, Husband, White, Female,0,39,40, United-States, >50K
73, Private,161438, Bachelors,13, Divorced, ?, Wife, White, Male,2006,0,40, ?, <=50K
48, Private,156174, 11th,13, Divorced, ?, Husband, White, Female,14381,26,41, United-States, <=50K
27, ?,156174, Bachelors,10, Married-civ-spouse, ?, Husband, White, Female,3344,0,39, United-States, <=50K
37, ?,182495, 10th,7, Married-civ-spouse, ?, Husband, Amer-Indian-Eskimo, Male,0,13,43, United-States, <=50K
33, Private,203552, Assoc-voc,7, Divorced, ?, Husband, White, Male,3678,26,47, United-States, <=50K
44, ?,156174, HS-grad,9, Never-married, Exec-managerial, Husband, White, Male,1003,65,70, United-States, >50K
44, Private,190392, 10th,9, Divorced, ?, Husband, White, Female,668,52,38, ?, <=50K
36, Federal-gov,353585, Assoc-acdm,13, Married-civ-spouse, ?, Husband, Amer-Indian-Eskimo, Female,1337,26,69, United-States, >50K
63, ?,179863, Assoc-voc,10, Divorced, ?, Not-in-family, Other, Male,0,26,39, United-States, <=50K
37, Private,79841, Doctorate,8, Divorced, Prof-specialty, Husband, White, Female,1003,13,52, United-States, <=50K
33, Private,166702, Bachelors,10, Married-civ-spouse, Other-service, Not-in-family, White, Male,334,52,40, United-States, <=50K
40, ?,206184, 10th,8, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,13,51, United-States, <=50K
17, Private,85105, Some-college,6, Divorced, ?, Unmarried, White, Female,0,130,39, United-States, >50K
44, Private,258828, HS-grad,12, Separated, Exec-managerial, Husband, White, Male,1003,39,40, United-States, <=50K
27, ?,235138, 10th,2, Never-married, Adm-clerical, Husband, White, Male,668,91,40, United-States, <=50K
37, State-gov,306206, 10th,9, Divorced, Other-service, Husband, White, Male,668,26,40, United-States, >50K
19, ?,158806, 10th,8, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,39,44, United-States, >50K
27, Local-gov,161438, HS-grad,7, Divorced, ?, Own-child, Black, Male,1003,0,38, Japan, <=50K
78, ?,298310, 10th,10, Married-civ-spouse, ?, Husband, White, Female,668,78,44, United-States, <=50K
36, Private,156174, HS-grad,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,334,130,41, United-States, <=50K
32, Private,124588, 10th,13, Married-civ-spouse, ?, Husband, White, Female,15384,0,46, United-States, <=50K
21, ?,182495, HS-grad,10, Married-civ-spouse, ?, Husband, White, Male,1003,26,19, United-States, <=50K
33, Private,335160, HS-grad,11, Divorced, Sales, Not-in-family, White, Female,334,39,47, United-States, <=50K
27, ?,166702, HS-grad,10, Married-civ-spouse, Transport-moving, Husband, White, Female,1672,104,47, United-States, >50K
33, Private,140381, 10th,4, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,4347,91,46, United-States, >50K
28, ?,190392, 10th,9, Divorced, ?, Husband, White, Male,2341,0,39, United-States, <=50K
22, Federal-gov,129852, Bachelors,8, Married-civ-spouse, Adm-clerical, Husband, White, Male,2675,65,38, ?, >50K
47, Private,329896, Bachelors,9, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,334,26,38, ?, <=50K
59, ?,77209, HS-grad,11, Divorced, ?, Husband, White, Male,4013,130,39, United-States, <=50K
58, Private,177231, 10th,8, Divorced, ?, Husband, White, Male,1672,65,41, United-States, >50K
33, Private,282517, HS-grad,6, Never-married, ?, Husband, White, Male,1672,130,29, United-States, >50K
39, Local-gov,161438, Some-college,9, Married-civ-spouse, Sales, Husband, Black, Male,6354,417,42, Mexico, <=50K
52, Private,198288, HS-grad,8, Divorced, ?, Husband, White, Female,334,65,36, United-States, <=50K
39, Private,229874, 10th,12, Married-civ-spouse, ?, Husband, White, Male,2341,13,48, United-States, <=50K
27, Private,100898, 11th,9, Divorced, Exec-managerial, Husband, White, Male,1672,91,49, United-States, <=50K
46, Private,232506, Bachelors,6, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,6020,26,39, United-States, >50K
34, Private,261460, 10th,8, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,1337,52,54, United-States, <=50K
29, ?,137748, 1st-4th,14, Married-civ-spouse, ?, Husband, White, Male,668,2478,43, United-States, <=50K
37, ?,177231, HS-grad,7, Married-civ-spouse, ?, Husband, White, Male,2006,13,35, United-States, <=50K
51, ?,250931, 10th,8, Divorced, Adm-clerical, Wife, White, Male,0,26,33, United-States, <=50K
76, ?,93002, 10th,9, Divorced, Sales, Husband, White, Male,1337,13,28, Jamaica, <=50K
44, Private,214081, Assoc-voc,12, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Male,1337,65,40, Mexico, >50K
35, ?,45623, 10th,8, Divorced, Sales, Husband, White, Male,0,0,22, United-States, >50K
30, Private,111427, 7th-8th,10, Divorced, Craft-repair, Own-child, Black, Female,2341,52,51, ?, <=50K
33, ?,156174, HS-grad,8, Divorced, ?, Not-in-family, White, Male,2006,39,16, ?, <=50K
31, ?,58784, Bachelors,8, Married-civ-spouse, ?, Not-in-family, White, Male,0,104,40, United-States, >50K
21, Private,256195, Bachelors,9, Divorced, ?, Other-relative, White, Male,668,39,38, United-States, <=50K
59, ?,132484, Some-college,13, Divorced, Exec-managerial, Husband, Black, Female,7357,78,57, United-States, <=50K
63, Private,277253, HS-grad,6, Married-civ-spouse, Other-service, Husband, White, Male,668,13,52, United-States, <=50K
21, ?,177231, HS-grad,10, Never-married, Handlers-cleaners, Unmarried, White, Female,0,65,25, United-States, <=50K
28, Private,227242, HS-grad,10, Married-civ-spouse, ?, Husband, White, Female,3344,52,51, ?, <=50K
60, Private,266724, 10th,8, Divorced, Transport-moving, Not-in-family, White, Male,334,0,20, United-States, <=50K
37, Private,85105, 11th,10, Married-civ-spouse, ?, Husband, White, Female,6688,52,38, United-States, >50K
38, Private,414125, 10th,9, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,668,26,37, United-States, <=50K
31, Private,187759, Bachelors,10, Never-married, Other-service, Own-child, White, Male,16387,91,45, United-States, <=50K
38, Private,221977, 10th,9, Divorced, ?, Husband, White, Male,334,143,37, United-States, >50K
38, Private,61416, Bachelors,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,5351,0,38, ?, <=50K
37, Private,224610, 10th,9, Never-married, Transport-moving, Husband, White, Male,334,26,43, United-States, >50K
19, Private,153541, HS-grad,15, Divorced, Other-service, Own-child, White, Female,1337,13,50, United-States, >50K
20, Private,177231, 10th,9, Married-civ-spouse, Craft-repair, Husband, White, Female,6354,91,43, United-States, >50K
22, Private,166702, Bachelors,13, Divorced, ?, Husband, White, Male,668,78,42, United-States, <=50K
35, Private,158806, 10th,8, Divorced, ?, Not-in-family, Amer-Indian-Eskimo, Male,334,1630,38, United-States, <=50K
25, Private,174599, HS-grad,12, Divorced, Adm-clerical, Husband, Black, Male,2006,26,41, United-States, >50K
37, ?,211449, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,2006,1434,40, United-States, <=50K
20, ?,29830, HS-grad,8, Divorced, Tech-support, Not-in-family, White, Male,4013,26,50, United-States, <=50K
24, Local-gov,153541, 10th,8, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,78,39, ?, <=50K
28, Private,187759, Some-college,12, Widowed, Craft-repair, Husband, White, Female,2006,104,32, Mexico, >50K
29, Local-gov,140381, 10th,12, Never-married, ?, Husband, Black, Female,2006,78,45, United-States, <=50K
36, Self-emp-inc,190392, 10th,12, Divorced, Tech-support, Husband, Amer-Indian-Eskimo, Female,1337,26,41, United-States, >50K
58, ?,177231, Some-college,6, Divorced, Craft-repair, Other-relative, White, Male,668,26,36, United-States, <=50K
35, ?,61416, Bachelors,9, Married-civ-spouse, Sales, Unmarried, White, Male,0,2673,49, United-States, <=50K
48, State-gov,416757, Assoc-voc,13, Divorced, ?, Unmarried, White, Male,0,52,42, United-States, <=50K
31, Private,185127, 10th,12, Divorced, ?, Own-child, White, Male,3010,0,40, United-States, >50K
20, ?,153541, 10th,3, Divorced, Craft-repair, Not-in-family, White, Male,3678,13,39, Mexico, <=50K
44, Private,121956, HS-grad,10, Divorced, Sales, Husband, White, Male,3678,13,22, United-States, >50K
30, ?,145645, 10th,10, Divorced, Exec-managerial, Husband, White, Male,13377,13,11, United-States, <=50K
31, Private,98266, 10th,6, Divorced, Machine-op-inspct, Not-in-family, White, Male,334,78,27, England, <=50K
23, Private,193024, Some-college,9, Married-civ-spouse, ?, Husband, White, Male,0,13,35, United-States, <=50K
45, Private,37727, 10th,10, Married-civ-spouse, Craft-repair, Husband, White, Male,1003,13,39, United-States, <=50K
22, ?,406228, 10th,9, Divorced, Exec-managerial, Own-child, Black, Male,0,78,37, United-States, >50K
37, Private,190392, Bachelors,1, Married-civ-spouse, ?, Husband, White, Male,0,78,40, United-States, >50K
46, Private,82473, 10th,9, Divorced, ?, Husband, White, Male,0,39,54, United-States, >50K
40, Private,208817, 7th-8th,8, Never-married, ?, Own-child, White, Male,1337,39,43, United-States, <=50K
40, ?,258828, HS-grad,6, Married-civ-spouse, Craft-repair, Husband, Black, Male,2006,13,12, United-States, <=50K
52, Federal-gov,79841, HS-grad,9, Divorced, Sales, Husband, White, Male,1003,52,53, United-States, >50K
37, Private,161438, HS-grad,9, Divorced, Craft-repair, Husband, White, Female,334,0,55, United-States, <=50K
67, Private,79841, Assoc-acdm,9, Married-civ-spouse, ?, Other-relative, White, Male,1003,91,39, United-States, <=50K
33, Private,261460, 10th,6, Married-civ-spouse, ?, Husband, White, Female,2341,1969,41, United-States, >50K
27, ?,116691, 10th,7, Married-civ-spouse, ?, Unmarried, White, Male,0,117,15, United-States, <=50K
36, Private,108795, Bachelors,9, Divorced, ?, Husband, White, Male,334,1956,34, United-States, <=50K
35, Private,64048, Some-college,9, Divorced, Machine-op-inspct, Husband, White, Female,334,52,46, United-States, <=50K
52, Private,245667, 10th,9, Divorced, ?, Husband, White, Male,1672,26,53, United-States, >50K
46, Private,145645, Assoc-voc,9, Divorced, Craft-repair, Husband, White, Male,334,1982,47, United-States, <=50K
60, Private,240402, 11th,8, Married-civ-spouse, ?, Own-child, White, Male,668,0,10, ?, <=50K
47, Federal-gov,185127, 10th,8, Widowed, Tech-support, Husband, White, Female,2006,39,28, United-States, <=50K
30, ?,148277, HS-grad,8, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,1003,26,51, United-States, <=50K
44, Private,198288, Assoc-acdm,9, Never-married, Prof-specialty, Own-child, White, Female,334,39,41, United-States, <=50K
38, ?,256195, Prof-school,8, Divorced, Other-service, Husband, White, Male,1337,0,46, United-States, <=50K
39, Private,387803, Masters,13, Never-married, ?, Husband, Black, Male,668,0,47, United-States, <=50K
61, Private,156174, 10th,8, Divorced, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,1003,2047,40, United-States, <=50K
53, Private,129852, 10th,12, Divorced, ?, Husband, White, Female,0,2230,37, United-States, <=50K
63, Private,116691, 10th,12, Divorced, Sales, Not-in-family, White, Male,2341,65,39, United-States, <=50K
59, ?,153541, 10th,3, Divorced, Prof-specialty, Husband, White, Male,668,0,38, United-States, <=50K
33, Private,32462, Bachelors,8, Married-civ-spouse, Exec-managerial, Husband, White, Male,334,13,39, ?, >50K
49, Private,106163, 10th,9, Married-civ-spouse, Other-service, Husband, White, Male,668,195,26, United-States, <=50K
23, Private,148277, Some-college,12, Never-married, Other-service, Husband, White, Male,1003,78,12, United-States, <=50K
51, Private,206184, Bachelors,8, Divorced, Adm-clerical, Unmarried, White, Male,2006,26,59, United-States, >50K
46, ?,229874, 10th,3, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,334,39,42, United-States, <=50K
22, ?,235138, 10th,8, Divorced, ?, Unmarried, White, Female,334,78,37, United-States, <=50K
55, Private,135116, HS-grad,6, Married-civ-spouse, Exec-managerial, Husband, Black, Male,1337,1930,38, ?, >50K
29, Local-gov,40359, HS-grad,8, Married-civ-spouse, Craft-repair, Husband, White, Male,334,13,39, United-States, <=50K
17, Private,174599, 10th,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,334,65,41, United-States, >50K
44, Private,364114, 10th,9, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Female,2006,2047,33, United-States, <=50K
27, Self-emp-not-inc,369378, 10th,13, Married-civ-spouse, ?, Husband, White, Male,1003,65,15, United-States, <=50K
48, Private,193024, Some-college,13, Married-civ-spouse, ?, Husband, White, Male,1337,65,24, United-States, <=50K
48, Private,90370, Assoc-voc,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,8026,26,45, United-States, >50K
40, Private,193024, HS-grad,9, Married-civ-spouse, ?, Husband, White, Female,5685,13,43, United-States, <=50K
26, Private,221977, 10th,15, Never-married, ?, Not-in-family, White, Male,668,26,31, United-States, >50K
19, Federal-gov,214081, HS-grad,8, Divorced, ?, Husband, White, Female,0,13,39, United-States, <=50K
18, Local-gov,171966, Doctorate,13, Divorced, ?, Husband, White, Male,334,91,74, United-States, <=50K
27, Private,195656, Bachelors,4, Divorced, ?, Husband, White, Male,668,143,9, United-States, <=50K
20, Local-gov,116691, Bachelors,1, Divorced, ?, Husband, White, Male,1003,0,42, ?, <=50K
50, Self-emp-not-inc,369378, 10th,4, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Female,668,91,49, United-States, >50K
54, ?,277253, Some-college,12, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,1672,0,31, United-States, <=50K
52, Private,395699, Some-college,8, Married-civ-spouse, Exec-managerial, Husband, White, Female,668,1669,35, United-States, <=50K
32, Federal-gov,237770, Doctorate,4, Divorced, Craft-repair, Husband, White, Female,3010,13,42, Cuba, <=50K
43, ?,116691, 10th,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,334,91,43, United-States, <=50K
52, ?,66680, Bachelors,8, Divorced, Craft-repair, Husband, Black, Male,1003,0,39, United-States, <=50K
18, ?,229874, Some-college,10, Never-married, ?, Husband, White, Male,334,26,61, United-States, <=50K
29, Local-gov,245667, 1st-4th,8, Married-civ-spouse, ?, Not-in-family, White, Female,1337,130,42, United-States, <=50K
37, Private,224610, Some-college,13, Divorced, ?, Unmarried, White, Male,334,91,32, United-States, <=50K
31, Private,174599, 10th,9, Never-married, Other-service, Husband, Other, Male,1003,0,5, United-States, <=50K
32, ?,337792, HS-grad,9, Married-civ-spouse, ?, Not-in-family, White, Male,7357,1721,37, United-States, <=50K
61, Private,114059, 10th,8, Divorced, Prof-specialty, Not-in-family, White, Female,1003,52,40, United-States, >50K
38, Private,74577, HS-grad,3, Divorced, ?, Wife, White, Female,2341,13,14, ?, <=50K
21, Private,116691, 7th-8th,13, Married-civ-spouse, ?, Not-in-family, White, Male,334,52,38, El-Salvador, >50K
37, ?,85105, HS-grad,6, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,65,66, United-States, <=50K
44, Private,200920, Masters,9, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,65,35, United-States, <=50K
38, Private,200920, 10th,10, Divorced, ?, Unmarried, Amer-Indian-Eskimo, Female,1337,2113,37, United-States, <=50K
24, Private,393067, HS-grad,6, Divorced, Sales, Husband, Amer-Indian-Eskimo, Male,7023,39,39, United-States, <=50K
27, Private,345689, Masters,9, Married-civ-spouse, ?, Not-in-family, White, Female,3010,78,81, ?, <=50K
44, Private,103530, 10th,6, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,1337,0,40, Philippines, <=50K
29, Private,100898, 10th,4, Divorced, ?, Other-relative, White, Female,334,91,20, United-States, <=50K
43, Private,66680, Bachelors,8, Divorced, ?, Husband, White, Male,334,65,29, United-States, <=50K
30, Private,258828, HS-grad,9, Divorced, ?, Husband, White, Female,1337,26,44, United-States, <=50K
60, Private,311471, Masters,14, Divorced, ?, Husband, White, Male,334,78,39, United-States, >50K
55, ?,195656, 10th,14, Married-civ-spouse, Farming-fishing, Husband, White, Male,2006,26,40, United-States, <=50K
25, ?,211449, Assoc-acdm,13, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,65,40, United-States, <=50K
72, Self-emp-not-inc,153541, Assoc-acdm,8, Divorced, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,2341,65,46, United-States, <=50K
43, Private,153541, HS-grad,9, Never-married, Adm-clerical, Husband, White, Male,334,0,81, United-States, <=50K
31, Private,216713, Bachelors,13, Divorced, ?, Not-in-family, White, Male,1337,78,40, United-States, <=50K
20, Private,195656, Bachelors,8, Divorced, ?, Husband, Black, Male,334,143,40, United-States, <=50K
71, Self-emp-inc,348321, 10th,9, Divorced, ?, Husband, White, Female,2006,13,19, United-States, <=50K
31, Private,42991, Masters,10, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,1672,91,45, ?, >50K
41, ?,248299, 10th,11, Divorced, ?, Husband, Asian-Pac-Islander, Female,1003,78,13, ?, <=50K
32, ?,361482, 10th,9, Divorced, ?, Husband, Amer-Indian-Eskimo, Male,2675,13,35, United-States, >50K
37, ?,185127, Some-college,13, Divorced, Adm-clerical, Not-in-family, White, Male,1003,78,41, United-States, >50K
48, ?,206184, HS-grad,9, Divorced, ?, Husband, White, Female,2006,0,35, ?, <=50K
76, ?,116691, 10th,13, Divorced, Prof-specialty, Husband, White, Male,334,65,40, United-States, >50K
46, Local-gov,171966, 10th,11, Never-married, Exec-managerial, Husband, White, Male,1003,65,64, United-States, >50K
29, Self-emp-not-inc,208817, 11th,10, Married-civ-spouse, ?, Husband, Black, Male,2006,78,37, United-States, <=50K
67, ?,35094, Doctorate,9, Divorced, ?, Husband, Amer-Indian-Eskimo, Male,1337,26,30, United-States, <=50K
34, Private,277253, HS-grad,13, Married-civ-spouse, ?, Husband, White, Male,1337,13,23, United-States, <=50K
36, Private,290413, HS-grad,8, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,1003,1773,40, ?, <=50K
64, Local-gov,166702, HS-grad,9, Divorced, ?, Not-in-family, Amer-Indian-Eskimo, Female,13043,26,31, ?, <=50K
56, Private,485193, HS-grad,13, Divorced, ?, Husband, White, Male,1337,0,38, United-States, <=50K
52, Private,177231, Bachelors,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,13,37, United-States, >50K
25, ?,143013, 10th,9, Married-civ-spouse, Other-service, Husband, White, Male,334,117,60, United-States, >50K
35, Private,79841, Bachelors,8, Never-married, ?, Not-in-family, Amer-Indian-Eskimo, Male,1337,0,41, United-States, <=50K
40, Private,235138, Some-college,14, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Female,334,13,39, United-States, <=50K
56, Private,119323, HS-grad,9, Divorced, Other-service, Wife, White, Female,0,182,19, United-States, >50K
33, Private,174599, 11th,9, Divorced, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,1337,130,36, United-States, <=50K
37, Private,145645, Doctorate,9, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,4013,143,33, United-States, <=50K
46, Federal-gov,108795, Assoc-voc,13, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,14715,78,40, United-States, <=50K
45, ?,124588, Bachelors,9, Married-civ-spouse, ?, Husband, Amer-Indian-Eskimo, Male,0,52,52, United-States, <=50K
78, ?,190392, HS-grad,8, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,3344,26,39, United-States, <=50K
27, Private,143013, 10th,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,1337,143,39, United-States, >50K
71, Private,348321, Some-college,9, Married-civ-spouse, Other-service, Not-in-family, White, Male,2006,1969,19, Mexico, >50K
44, Private,190392, 11th,12, Divorced, ?, Husband, Amer-Indian-Eskimo, Female,668,91,67, United-States, <=50K
24, ?,216713, Masters,9, Married-civ-spouse, ?, Husband, Black, Male,334,65,46, United-States, >50K
61, Private,250931, HS-grad,10, Divorced, ?, Other-relative, White, Male,10702,26,44, United-States, >50K
30, Private,145645, 10th,13, Divorced, Handlers-cleaners, Husband, White, Male,0,13,26, ?, >50K
52, Private,140381, Bachelors,6, Divorced, ?, Husband, White, Male,1003,91,49, United-States, >50K
37, ?,329896, HS-grad,9, Divorced, ?, Husband, Asian-Pac-Islander, Male,334,39,41, United-States, <=50K
38, Private,190392, Bachelors,11, Divorced, Craft-repair, Husband, White, Female,668,52,43, United-States, <=50K
17, Private,324631, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Female,1672,26,44, ?, <=50K
37, Federal-gov,166702, HS-grad,10, Married-civ-spouse, ?, Not-in-family, Amer-Indian-Eskimo, Female,1337,26,39, United-States, <=50K
19, Private,148277, 10th,13, Never-married, Protective-serv, Not-in-family, White, Male,334,26,43, United-States, >50K
37, Private,103530, Prof-school,13, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,668,78,41, United-States, <=50K
49, Private,285149, 10th,9, Divorced, ?, Husband, White, Male,3678,1708,47, United-States, <=50K
46, Private,93002, HS-grad,9, Divorced, ?, Husband, White, Male,1337,26,40, United-States, <=50K
74, ?,85105, 10th,8, Married-civ-spouse, ?, Husband, White, Male,0,52,69, United-States, >50K
26, ?,100898, 10th,13, Divorced, Sales, Husband, White, Male,334,91,66, ?, <=50K
42, ?,221977, Masters,9, Divorced, ?, Husband, White, Male,2675,1734,36, United-States, <=50K
37, Private,182495, Assoc-voc,9, Married-civ-spouse, ?, Husband, White, Male,1003,78,58, United-States, >50K
40, Private,143013, 10th,9, Divorced, Craft-repair, Husband, White, Male,1337,26,41, United-States, >50K
40, Private,179863, 11th,5, Never-married, Other-service, Husband, White, Male,2006,65,36, Mexico, <=50K
48, ?,137748, Bachelors,9, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,668,78,51, United-States, <=50K
44, ?,106163, 10th,14, Divorced, Exec-managerial, Husband, White, Female,2341,26,39, United-States, <=50K
50, ?,100898, HS-grad,7, Divorced, ?, Husband, White, Female,1003,117,58, United-States, <=50K
35, Private,219345, 10th,9, Married-civ-spouse, ?, Husband, White, Male,1672,0,62, United-States, <=50K
37, ?,66680, 7th-8th,9, Divorced, ?, Own-child, White, Male,334,52,19, United-States, >50K
