Age,Workclass,fnlwgt,Education,Education-Num,Marital-Status,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,Hours-per-week,Native-Country,Class
46, ?,498354, 12th,5, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,59865,2543,35, Canada, <=50K
75, Local-gov,495721, 11th,8, Married-AF-spouse, ?, Husband, Asian-Pac-Islander, Female,3010,495,39, ?, <=50K
90, ?,290413, 11th,15, Married-AF-spouse, ?, Husband, Asian-Pac-Islander, Male,69564,847,47, Cambodia, <=50K
69, ?,250931, 12th,14, Divorced, Armed-Forces, Husband, Amer-Indian-Eskimo, Male,82607,3678,16, ?, >50K
39, ?,74577, 10th,2, Married-AF-spouse, ?, Own-child, Amer-Indian-Eskimo, Male,4013,900,88, ?, <=50K
29, Federal-gov,45623, 10th,14, Married-spouse-absent, Adm-clerical, Husband, Asian-Pac-Islander, Female,91303,13,55, ?, <=50K
45, Federal-gov,356217, 10th,5, Married-civ-spouse, Adm-clerical, Husband, Other, Female,20735,3717,66, ?, <=50K
18, Never-worked,758937, 1st-4th,12, Married-AF-spouse, ?, Husband, Amer-Indian-Eskimo, Male,30434,1317,87, Canada, <=50K
60, Local-gov,587847, 1st-4th,10, Married-AF-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,8361,3469,1, ?, >50K
66, Federal-gov,245667, 10th,5, Divorced, Craft-repair, Other-relative, Asian-Pac-Islander, Male,5016,2008,48, ?, <=50K
70, ?,327264, 11th,5, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,62541,3521,39, ?, >50K
42, ?,619433, 11th,1, Married-AF-spouse, ?, Husband, Amer-Indian-Eskimo, Male,35116,521,52, Cambodia, <=50K
18, ?,711558, 10th,4, Divorced, Armed-Forces, Husband, Amer-Indian-Eskimo, Female,96654,2308,7, Columbia, <=50K
24, Federal-gov,293046, 11th,6, Divorced, ?, Husband, Black, Female,94982,2595,83, ?, >50K
27, Federal-gov,614168, 10th,5, Married-AF-spouse, ?, Husband, Amer-Indian-Eskimo, Male,334,3900,26, ?, >50K
41, Federal-gov,685236, 12th,7, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Male,90300,2073,3, Cambodia, <=50K
59, Federal-gov,500986, 10th,3, Married-AF-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,56855,769,82, ?, >50K
22, ?,337792, 10th,5, Married-AF-spouse, Armed-Forces, Not-in-family, Asian-Pac-Islander, Male,90968,3573,59, Cambodia, <=50K
34, Local-gov,279885, 10th,8, Married-civ-spouse, ?, Not-in-family, Other, Female,85283,3704,54, China, <=50K
65, Never-worked,182495, 1st-4th,7, Divorced, ?, Husband, Amer-Indian-Eskimo, Female,86621,952,33, Canada, >50K
50, ?,361482, Assoc-acdm,9, Married-AF-spouse, ?, Not-in-family, Amer-Indian-Eskimo, Female,78594,2452,57, ?, <=50K
17, Federal-gov,761569, 10th,9, Married-AF-spouse, Adm-clerical, Not-in-family, Black, Female,96654,3417,59, Cambodia, <=50K
37, ?,250931, 10th,11, Married-civ-spouse, ?, Husband, Amer-Indian-Eskimo, Female,64547,2569,75, Columbia, >50K
84, ?,206184, 11th,7, Divorced, ?, Own-child, Asian-Pac-Islander, Male,2675,1773,79, Canada, <=50K
27, Federal-gov,237770, 11th,10, Divorced, ?, Unmarried, Amer-Indian-Eskimo, Female,12040,208,67, China, >50K
53, ?,403596, 7th-8th,11, Married-civ-spouse, ?, Not-in-family, Amer-Indian-Eskimo, Male,88627,169,89, ?, <=50K
20, ?,414125, 1st-4th,13, Married-civ-spouse, ?, Not-in-family, Amer-Indian-Eskimo, Male,56855,1656,79, Cambodia, >50K
17, ?,243035, 12th,12, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,67223,2021,52, Canada, <=50K
79, ?,422021, 12th,1, Divorced, ?, Husband, Amer-Indian-Eskimo, Male,1672,234,68, ?, >50K
70, Federal-gov,129852, 10th,10, Married-AF-spouse, ?, Other-relative, Amer-Indian-Eskimo, Male,30768,1213,13, Cuba, <=50K
38, Federal-gov,701029, 1st-4th,12, Married-spouse-absent, ?, Husband, Amer-Indian-Eskimo, Female,38126,3091,15, El-Salvador, <=50K
46, Self-emp-inc,66680, 10th,4, Married-AF-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,2675,2021,3, ?, >50K
40, Local-gov,695765, 10th,12, Married-AF-spouse, ?, Not-in-family, Black, Male,91303,2191,66, ?, >50K
66, ?,506250, 10th,12, Married-spouse-absent, ?, Not-in-family, Amer-Indian-Eskimo, Male,57524,2791,5, Cambodia, <=50K
40, ?,316735, 11th,12, Divorced, ?, Husband, Asian-Pac-Islander, Female,76922,3900,68, ?, <=50K
79, ?,608904, 1st-4th,8, Divorced, ?, Not-in-family, Amer-Indian-Eskimo, Male,97992,821,47, Cambodia, <=50K
33, ?,429918, 11th,14, Married-AF-spouse, ?, Own-child, Asian-Pac-Islander, Female,24414,2439,13, ?, >50K
66, ?,221977, 11th,8, Divorced, ?, Not-in-family, Other, Male,92306,1291,6, Cambodia, >50K
38, Federal-gov,706294, HS-grad,11, Divorced, Armed-Forces, Other-relative, Amer-Indian-Eskimo, Female,57858,1369,61, ?, <=50K
65, ?,119323, 12th,14, Divorced, ?, Husband, Amer-Indian-Eskimo, Male,84280,391,3, ?, <=50K
83, Federal-gov,29830, 11th,4, Married-spouse-absent, Adm-clerical, Husband, Asian-Pac-Islander, Female,55517,3300,32, Cambodia, <=50K
77, Local-gov,42991, 10th,2, Married-spouse-absent, ?, Not-in-family, Black, Female,7023,1734,89, Columbia, <=50K
78, Private,701029, 5th-6th,13, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Male,79597,3352,38, Cambodia, <=50K
68, ?,387803, 10th,8, Divorced, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female,27090,26,74, ?, >50K
89, ?,656283, 10th,4, Divorced, ?, Not-in-family, Amer-Indian-Eskimo, Male,668,26,6, Cambodia, >50K
18, ?,479928, 10th,2, Married-civ-spouse, ?, Other-relative, Amer-Indian-Eskimo, Male,92975,3143,46, Cambodia, >50K
46, ?,458871, 12th,5, Divorced, ?, Husband, Asian-Pac-Islander, Male,77256,2621,4, ?, <=50K
52, Federal-gov,66680, 11th,11, Married-spouse-absent, Adm-clerical, Not-in-family, Other, Male,71905,3586,71, ?, >50K
20, ?,32462, 10th,11, Divorced, ?, Other-relative, Asian-Pac-Islander, Female,76253,3639,7, China, <=50K
59, Federal-gov,532572, 11th,15, Divorced, Armed-Forces, Husband, Amer-Indian-Eskimo, Male,4013,3326,92, ?, <=50K
71, ?,100898, 12th,8, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,66888,1643,84, Cambodia, <=50K
40, ?,519411, 10th,1, Married-civ-spouse, ?, Not-in-family, Amer-Indian-Eskimo, Male,31103,2256,6, Cambodia, <=50K
43, Federal-gov,179863, 11th,4, Married-AF-spouse, ?, Other-relative, Asian-Pac-Islander, Male,25752,1343,1, Cambodia, >50K
44, ?,348321, 12th,3, Divorced, ?, Husband, Amer-Indian-Eskimo, Male,33110,1213,10, Cambodia, >50K
27, ?,553629, 10th,8, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,97992,2830,1, Cambodia, <=50K
22, Federal-gov,264092, 10th,1, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,24748,2100,14, Canada, <=50K
47, Federal-gov,332528, 10th,15, Divorced, ?, Husband, Black, Female,35451,1669,72, ?, >50K
29, Never-worked,103530, 10th,9, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,8695,0,50, Canada, >50K
71, Private,787890, 11th,12, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Male,48828,1552,1, Canada, >50K
83, Self-emp-not-inc,195656, 10th,9, Divorced, Exec-managerial, Husband, White, Female,12374,3169,11, ?, <=50K
58, ?,321999, 10th,15, Married-AF-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,8361,3260,33, Canada, >50K
65, ?,50887, 10th,1, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,92306,2843,75, ?, <=50K
31, ?,695765, 10th,5, Divorced, ?, Other-relative, Amer-Indian-Eskimo, Male,2675,1317,85, Cambodia, >50K
47, Federal-gov,287781, 10th,6, Divorced, ?, Unmarried, Asian-Pac-Islander, Male,76253,1656,27, China, <=50K
64, ?,285149, 10th,15, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,94313,1813,97, Canada, >50K
54, ?,443078, 1st-4th,9, Divorced, Armed-Forces, Husband, Asian-Pac-Islander, Female,32106,2830,52, ?, >50K
65, ?,506250, 10th,7, Married-AF-spouse, ?, Husband, Black, Female,91972,3378,78, Cambodia, <=50K
35, Federal-gov,532572, 11th,3, Divorced, Adm-clerical, Husband, Other, Female,12374,3247,71, Cambodia, >50K
49, ?,208817, 10th,14, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female,27424,860,93, ?, <=50K
45, ?,432550, 10th,2, Divorced, ?, Not-in-family, Amer-Indian-Eskimo, Male,23411,91,71, ?, >50K
48, Local-gov,724719, 12th,2, Divorced, ?, Not-in-family, Other, Male,77591,1839,22, ?, <=50K
80, Local-gov,200920, 11th,14, Married-AF-spouse, Armed-Forces, Other-relative, Amer-Indian-Eskimo, Male,80601,1852,93, ?, >50K
31, ?,187759, 10th,11, Divorced, Adm-clerical, Not-in-family, Black, Male,80935,247,85, ?, <=50K
53, ?,406228, 11th,10, Divorced, Armed-Forces, Husband, Black, Male,25752,3717,79, ?, <=50K
69, Federal-gov,37727, 10th,4, Married-AF-spouse, ?, Not-in-family, Black, Female,81604,2895,42, Cambodia, <=50K
44, Never-worked,337792, 11th,6, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,88627,1382,46, China, <=50K
56, Private,590479, 10th,6, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,56521,1082,23, Cambodia, >50K
54, Federal-gov,282517, 10th,14, Married-AF-spouse, ?, Husband, White, Female,23745,1604,63, Cambodia, <=50K
70, Federal-gov,319367, 7th-8th,9, Married-spouse-absent, ?, Other-relative, Black, Female,15384,3782,24, Cambodia, <=50K
32, ?,143013, 10th,15, Widowed, ?, Unmarried, Amer-Indian-Eskimo, Female,32106,900,59, ?, >50K
55, ?,40359, 11th,12, Divorced, ?, Own-child, Asian-Pac-Islander, Female,11036,3900,34, Cambodia, >50K
38, ?,564157, 10th,2, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,27424,1721,94, ?, <=50K
17, Federal-gov,806316, 12th,15, Married-AF-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,61872,156,35, Cambodia, <=50K
27, Federal-gov,661547, 9th,7, Divorced, Adm-clerical, Other-relative, Black, Male,62206,626,18, Cambodia, <=50K
72, Federal-gov,195656, 10th,5, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,63544,3600,76, China, >50K
43, ?,416757, 11th,9, Married-AF-spouse, ?, Husband, Amer-Indian-Eskimo, Female,70233,1199,31, Canada, <=50K
67, ?,522043, 10th,13, Married-civ-spouse, Armed-Forces, Other-relative, Amer-Indian-Eskimo, Male,5685,1395,76, Cambodia, <=50K
45, ?,479928, 10th,8, Divorced, Craft-repair, Husband, White, Male,63544,286,2, ?, >50K
62, Federal-gov,87738, 10th,12, Separated, ?, Husband, Amer-Indian-Eskimo, Male,67223,1839,32, ?, <=50K
40, ?,385171, 10th,5, Married-civ-spouse, ?, Own-child, Asian-Pac-Islander, Female,27090,3352,18, ?, <=50K
75, Federal-gov,561525, 10th,8, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,50166,313,65, Cambodia, <=50K
70, ?,314103, 10th,11, Married-AF-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,91303,2569,85, Cambodia, <=50K
58, Local-gov,564157, 10th,11, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,65551,3065,9, Cambodia, <=50K
52, ?,540468, 10th,1, Married-AF-spouse, Armed-Forces, Not-in-family, Asian-Pac-Islander, Female,21070,3117,38, China, >50K
38, Local-gov,282517, 10th,1, Married-civ-spouse, ?, Own-child, Amer-Indian-Eskimo, Female,67557,2908,91, Cambodia, >50K
69, ?,779994, 5th-6th,11, Divorced, ?, Own-child, Black, Female,5685,391,22, Cambodia, >50K
80, ?,58784, 10th,5, Married-spouse-absent, ?, Other-relative, Asian-Pac-Islander, Male,59531,3143,61, ?, >50K
81, Federal-gov,145645, 11th,4, Married-AF-spouse, Armed-Forces, Husband, Amer-Indian-Eskimo, Female,6354,1904,60, ?, >50K
26, Federal-gov,321999, 10th,4, Married-civ-spouse, ?, Husband, Amer-Indian-Eskimo, Female,88293,1460,44, Canada, <=50K
61, ?,806316, 12th,5, Married-AF-spouse, ?, Not-in-family, Other, Male,21738,1656,29, ?, <=50K
54, ?,277253, 10th,15, Divorced, ?, Not-in-family, Amer-Indian-Eskimo, Female,89965,1382,33, ?, <=50K
39, Federal-gov,85105, 10th,4, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,12040,1513,24, ?, >50K
88, ?,135116, 10th,12, Divorced, ?, Husband, Amer-Indian-Eskimo, Male,63544,2282,43, Canada, >50K
25, ?,585215, Assoc-voc,12, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Male,91637,3443,73, ?, <=50K
58, ?,745776, 11th,5, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,59865,652,51, ?, <=50K
79, ?,400964, 12th,7, Divorced, ?, Husband, Black, Male,85617,1317,64, Canada, >50K
37, ?,314103, 10th,1, Married-AF-spouse, ?, Husband, Black, Female,91637,482,31, ?, >50K
60, ?,674708, 11th,2, Married-civ-spouse, ?, Not-in-family, Amer-Indian-Eskimo, Female,37792,560,51, ?, >50K
73, Federal-gov,727351, 10th,3, Married-AF-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,74246,3704,72, Cambodia, <=50K
41, ?,64048, 10th,10, Divorced, ?, Own-child, Asian-Pac-Islander, Male,8026,3443,70, Cambodia, <=50K
26, ?,327264, 11th,7, Divorced, ?, Husband, Other, Female,83276,1043,31, ?, <=50K
79, Local-gov,801051, 12th,15, Separated, Armed-Forces, Not-in-family, Amer-Indian-Eskimo, Female,77591,2452,86, Cambodia, >50K
33, Federal-gov,422021, 10th,8, Married-spouse-absent, Armed-Forces, Husband, Amer-Indian-Eskimo, Male,26421,1278,29, ?, >50K
71, Federal-gov,243035, 10th,11, Divorced, ?, Other-relative, Amer-Indian-Eskimo, Male,15384,3586,91, Cambodia, >50K
68, ?,637858, 10th,4, Divorced, ?, Husband, Amer-Indian-Eskimo, Male,16722,1239,54, ?, >50K
17, Federal-gov,219345, 10th,3, Married-AF-spouse, ?, Husband, Amer-Indian-Eskimo, Female,54848,3613,32, Cambodia, <=50K
42, Federal-gov,366746, 11th,12, Divorced, Adm-clerical, Wife, Black, Male,95316,586,85, Cambodia, >50K
25, ?,306206, 11th,8, Married-civ-spouse, Armed-Forces, Not-in-family, Asian-Pac-Islander, Female,66220,1669,94, Columbia, >50K
17, Federal-gov,400964, 12th,10, Divorced, ?, Husband, Asian-Pac-Islander, Male,92306,2478,17, Cambodia, <=50K
52, ?,69312, 10th,14, Married-civ-spouse, ?, Husband, Other, Male,94982,1604,40, Canada, >50K
68, Local-gov,766833, 11th,6, Divorced, Armed-Forces, Husband, Asian-Pac-Islander, Female,61537,2373,52, Canada, >50K
80, Federal-gov,258828, 10th,9, Married-AF-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,46822,26,52, ?, >50K
55, Local-gov,748408, 10th,9, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,87624,1499,37, Cambodia, >50K
46, Never-worked,524675, 11th,9, Divorced, ?, Not-in-family, Asian-Pac-Islander, Male,95316,2243,97, ?, <=50K
37, Local-gov,803683, 10th,10, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,84280,3143,80, Canada, <=50K
57, Federal-gov,558893, 11th,14, Divorced, ?, Not-in-family, Asian-Pac-Islander, Female,52173,704,76, Canada, <=50K
55, Private,116691, 11th,5, Married-AF-spouse, ?, Husband, Other, Male,28093,2034,23, Columbia, >50K
74, ?,329896, 12th,11, Married-spouse-absent, Armed-Forces, Other-relative, Asian-Pac-Islander, Female,34113,3365,33, Canada, >50K
72, ?,490457, 10th,8, Divorced, ?, Other-relative, Black, Female,77591,3195,11, ?, <=50K
38, ?,300942, 12th,15, Divorced, ?, Husband, Amer-Indian-Eskimo, Male,52173,808,36, ?, >50K
82, ?,366746, 10th,10, Divorced, Armed-Forces, Husband, Asian-Pac-Islander, Male,80601,900,95, ?, >50K
70, ?,82473, 7th-8th,9, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,92306,169,42, Cambodia, >50K
40, ?,219345, 1st-4th,14, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,3678,560,24, Cambodia, >50K
71, ?,803683, 10th,10, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,48828,1826,86, China, <=50K
20, ?,329896, 10th,10, Divorced, ?, Not-in-family, Amer-Indian-Eskimo, Male,71571,3013,19, ?, >50K
74, Federal-gov,764201, 10th,6, Married-civ-spouse, Farming-fishing, Husband, Other, Male,41136,2334,87, ?, >50K
20, Local-gov,166702, 11th,3, Married-AF-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,52507,3182,13, Canada, >50K
56, ?,714190, 10th,5, Married-civ-spouse, ?, Husband, White, Female,81604,1252,3, ?, >50K
64, Federal-gov,529939, 10th,10, Divorced, ?, Husband, Asian-Pac-Islander, Female,13712,1199,94, ?, <=50K
70, ?,677340, 10th,8, Divorced, ?, Not-in-family, Black, Female,42474,1226,98, ?, <=50K
42, ?,756305, 1st-4th,4, Divorced, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female,49497,3886,53, ?, <=50K
65, Self-emp-inc,487825, 10th,7, Married-AF-spouse, ?, Not-in-family, Amer-Indian-Eskimo, Male,61203,613,50, ?, <=50K
59, ?,298310, 11th,12, Married-civ-spouse, ?, Husband, Amer-Indian-Eskimo, Male,57524,717,73, China, <=50K
67, Federal-gov,445710, 1st-4th,6, Divorced, ?, Husband, Asian-Pac-Islander, Female,78260,3769,6, Cambodia, >50K
21, ?,37727, 12th,2, Never-married, Armed-Forces, Husband, Asian-Pac-Islander, Male,41136,104,33, ?, >50K
86, Federal-gov,506250, 10th,9, Married-AF-spouse, ?, Husband, Asian-Pac-Islander, Female,35116,2008,99, ?, <=50K
70, Private,758937, 11th,5, Married-spouse-absent, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,58193,2569,78, Cambodia, >50K
50, ?,116691, 10th,11, Married-civ-spouse, ?, Other-relative, Amer-Indian-Eskimo, Male,22742,3065,48, Dominican-Republic, >50K
48, ?,766833, 10th,7, Divorced, ?, Husband, Other, Male,7692,3260,25, ?, >50K
76, Never-worked,666811, 10th,10, Married-spouse-absent, ?, Own-child, Amer-Indian-Eskimo, Female,2341,3182,36, Cambodia, >50K
59, ?,632593, 10th,8, Married-AF-spouse, ?, Other-relative, Asian-Pac-Islander, Male,71905,3613,69, Canada, >50K
17, ?,664179, 10th,2, Married-AF-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,22407,1669,21, ?, <=50K
30, ?,390435, 7th-8th,2, Married-AF-spouse, ?, Not-in-family, Amer-Indian-Eskimo, Female,17391,2582,49, ?, <=50K
18, ?,271988, 11th,12, Married-AF-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,41136,1904,83, ?, >50K
47, Local-gov,332528, 10th,3, Married-AF-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,16053,1147,95, ?, <=50K
61, Local-gov,179863, 11th,12, Separated, ?, Husband, Amer-Indian-Eskimo, Male,94647,1408,67, ?, >50K
62, Local-gov,511514, 10th,2, Divorced, ?, Own-child, Amer-Indian-Eskimo, Female,41471,978,98, ?, <=50K
76, Federal-gov,461503, 11th,9, Married-civ-spouse, ?, Not-in-family, Other, Male,41805,3547,75, ?, >50K
81, Federal-gov,132484, 5th-6th,6, Married-AF-spouse, ?, Husband, Asian-Pac-Islander, Female,57190,573,30, ?, <=50K
70, Federal-gov,532572, 10th,3, Divorced, ?, Husband, Amer-Indian-Eskimo, Female,95316,234,52, ?, <=50K
57, ?,540468, 10th,5, Divorced, Armed-Forces, Other-relative, Asian-Pac-Islander, Male,63878,2178,82, Cambodia, >50K
26, ?,90370, 10th,9, Divorced, ?, Own-child, Amer-Indian-Eskimo, Female,23411,2465,65, ?, >50K
26, Federal-gov,50887, 12th,15, Married-AF-spouse, Machine-op-inspct, Other-relative, White, Male,28762,2021,52, Cambodia, >50K
77, Never-worked,777362, 10th,14, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,78928,3039,13, ?, <=50K
87, ?,358849, 5th-6th,9, Divorced, Armed-Forces, Husband, Other, Male,49832,404,91, Ecuador, <=50K
18, Federal-gov,56152, 10th,8, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Female,25417,2634,65, Cambodia, <=50K
33, ?,601007, 10th,15, Divorced, Armed-Forces, Husband, Black, Female,46487,3547,55, ?, <=50K
44, ?,508882, 10th,7, Married-AF-spouse, Adm-clerical, Husband, Other, Male,27758,143,89, ?, >50K
50, ?,300942, 10th,1, Married-civ-spouse, ?, Other-relative, Amer-Indian-Eskimo, Female,19063,1539,80, China, >50K
28, Federal-gov,308838, 11th,12, Divorced, ?, Husband, Amer-Indian-Eskimo, Female,66220,65,41, ?, <=50K
67, ?,256195, 11th,4, Divorced, Craft-repair, Husband, Other, Male,16387,1408,54, ?, >50K
68, ?,782626, 11th,1, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Female,71905,913,1, Dominican-Republic, >50K
50, Local-gov,535204, 10th,9, Divorced, ?, Husband, Amer-Indian-Eskimo, Male,46822,3247,81, Canada, >50K
73, ?,321999, 10th,6, Married-civ-spouse, Armed-Forces, Not-in-family, Asian-Pac-Islander, Female,19063,2047,61, ?, >50K
87, Federal-gov,137748, 11th,5, Married-AF-spouse, ?, Husband, Amer-Indian-Eskimo, Female,79932,1056,21, Cambodia, >50K
30, ?,42991, 12th,1, Divorced, ?, Husband, Asian-Pac-Islander, Male,27758,2621,95, ?, >50K
26, Federal-gov,766833, 10th,6, Married-spouse-absent, ?, Husband, Amer-Indian-Eskimo, Male,28427,2047,66, Cambodia, >50K
20, ?,148277, 1st-4th,13, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,52842,3234,78, Cambodia, <=50K
70, ?,743144, 12th,5, Divorced, ?, Husband, Amer-Indian-Eskimo, Female,28427,2243,22, Cambodia, <=50K
64, ?,56152, 10th,13, Divorced, ?, Husband, Amer-Indian-Eskimo, Male,76922,639,12, ?, <=50K
36, Never-worked,361482, Assoc-voc,7, Divorced, Adm-clerical, Other-relative, Other, Female,71571,3652,63, Dominican-Republic, >50K
83, Local-gov,332528, 5th-6th,8, Married-civ-spouse, ?, Husband, Amer-Indian-Eskimo, Female,18060,2778,36, Cambodia, <=50K
69, ?,424653, 11th,11, Divorced, ?, Husband, Black, Female,6020,3795,36, ?, >50K
30, Federal-gov,674708, 10th,15, Divorced, Armed-Forces, Other-relative, Asian-Pac-Islander, Female,83611,2947,49, Cambodia, <=50K
28, ?,674708, 11th,11, Divorced, ?, Unmarried, Amer-Indian-Eskimo, Male,5016,3508,92, ?, <=50K
67, ?,261460, 10th,3, Married-civ-spouse, ?, Other-relative, Asian-Pac-Islander, Male,85952,430,49, ?, <=50K
84, ?,250931, 11th,6, Divorced, Armed-Forces, Husband, Other, Female,4682,3691,62, Canada, <=50K
41, Local-gov,279885, 10th,16, Divorced, ?, Not-in-family, Asian-Pac-Islander, Male,44481,1839,11, ?, >50K
73, ?,40359, 12th,9, Married-spouse-absent, ?, Husband, Amer-Indian-Eskimo, Male,58862,2804,92, Cambodia, >50K
84, Federal-gov,643122, 10th,13, Married-AF-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,84614,1356,17, ?, >50K
41, Federal-gov,61416, 7th-8th,5, Divorced, ?, Wife, Black, Female,43812,2647,57, Cambodia, >50K
49, ?,50887, 5th-6th,7, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,32775,3886,6, ?, <=50K
78, ?,119323, 10th,13, Married-civ-spouse, ?, Husband, Amer-Indian-Eskimo, Female,17056,3430,17, ?, <=50K
43, Federal-gov,679972, 10th,1, Divorced, Armed-Forces, Husband, Amer-Indian-Eskimo, Female,86286,65,52, Cambodia, <=50K
49, ?,95634, Assoc-voc,11, Divorced, ?, Own-child, Amer-Indian-Eskimo, Female,13377,756,70, ?, >50K
42, Local-gov,250931, 10th,4, Married-AF-spouse, Adm-clerical, Husband, Other, Female,65885,2478,18, China, <=50K
68, Private,248299, 10th,4, Divorced, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female,77256,3756,15, ?, >50K
27, ?,632593, 10th,15, Married-AF-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,668,3000,91, China, <=50K
42, Local-gov,661547, 12th,14, Divorced, Armed-Forces, Not-in-family, Black, Male,14381,2686,58, Canada, >50K
82, Local-gov,624697, 12th,8, Married-AF-spouse, Armed-Forces, Not-in-family, Black, Male,25083,2752,57, Cambodia, <=50K
41, ?,387803, 7th-8th,5, Married-AF-spouse, Armed-Forces, Not-in-family, White, Male,21070,704,90, ?, <=50K
43, Local-gov,548364, 10th,1, Married-AF-spouse, ?, Husband, Amer-Indian-Eskimo, Female,23076,2791,58, ?, <=50K
60, Federal-gov,669443, 10th,10, Married-AF-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,3344,2804,6, Canada, >50K
53, ?,590479, 5th-6th,8, Divorced, ?, Husband, Black, Male,50166,2621,14, Cambodia, <=50K
40, ?,143013, 1st-4th,13, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,57190,365,57, Canada, <=50K
32, Private,29830, 10th,12, Married-AF-spouse, ?, Husband, Amer-Indian-Eskimo, Male,35451,795,72, ?, <=50K
37, Never-worked,806316, 10th,4, Divorced, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female,81604,1239,72, Cambodia, <=50K
38, Local-gov,729983, 10th,15, Divorced, ?, Husband, Amer-Indian-Eskimo, Male,25417,1121,27, Columbia, >50K
47, Federal-gov,132484, 10th,8, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,16387,1056,25, Cambodia, <=50K
66, Federal-gov,503618, 10th,1, Married-AF-spouse, ?, Not-in-family, Black, Female,2006,1382,67, Cambodia, <=50K
25, Federal-gov,121956, 12th,8, Divorced, ?, Husband, Amer-Indian-Eskimo, Female,48494,3521,36, ?, >50K
24, ?,603640, 1st-4th,9, Married-AF-spouse, ?, Not-in-family, Other, Female,94313,1539,34, Canada, >50K
62, ?,569422, 10th,7, Divorced, ?, Husband, Other, Male,83611,2452,7, Canada, >50K
42, ?,727351, 10th,9, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,31772,756,57, ?, >50K
66, Federal-gov,795787, 10th,13, Divorced, ?, Husband, Amer-Indian-Eskimo, Male,74915,1447,97, Cambodia, <=50K
22, ?,85105, 10th,11, Married-spouse-absent, ?, Not-in-family, Amer-Indian-Eskimo, Male,57190,352,45, ?, >50K
